address,eth_balance
0x0519ba35ae9ce8a987bba57f1b7d22fcfd8b7fa8,1.05871E+21
0x4e7c550c8b5f86bf1eeb1e3374f603c018db1e05,1.05853E+21
0xdeaddeaddeaddeaddeaddeaddeaddeaddeaddead,1.05833E+21
0x2d04dd8d51726aafc5b91c80792acb1f3077d1d0,1.05799E+21
0x7b6956126e390cc1250e7c78bb2562bb313a589e,1.05798E+21
0x8668ae237a1ce6ec475a1ca19b1415e56912f025,1.05773E+21
0x3f060b47d313fa36efc8092061c119160d8f48ed,1.05687E+21
0x89eb084087ad46c0a8163e37066f085b04e7f882,1.05679E+21
0xe67fe3edfa65c675017a168ee7090dc2c6020310,1.05679E+21
0xd894d3897f64cece0567531fd37765b89a120a81,1.05676E+21
0x65ddfd176281cba8c180ddfcfcba11d17d5061b8,1.05657E+21
0xad3aa9564ae2347584caa10913e7b052addcfd27,1.05654E+21
0x6541ce1c5675a192f296566a19646d26ec828f72,1.05606E+21
0xb669a2e1d00125cd0183ccd65e0164b1d1db678a,1.05586E+21
0x875cf5eedfca7cda24698f2d4056cd8f11a869cf,1.05548E+21
0xbb2a234ab7f84c2d806d06365ff8d6df52e5d367,1.0551E+21
0x773b696787a7a09861420db8813172c87babff2f,1.05508E+21
0xdb10f3e5329509c7a84abe34f3db8b86b6f28fb9,1.05419E+21
0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,1.05385E+21
0x01daa51ba744aa6e590ed332a86cd1c19f1189be,1.05379E+21
0x2ed177563cbed7e06b250612c0a955e11583c6c4,1.05351E+21
0x18ba49a7a563534865407743335a3dda2e52b68e,1.05338E+21
0xdc9f596ce70373dbc9cd7a1ba97451c60dcc28f0,1.05332E+21
0x4a969b59fdf1ef7d93ddb45f520267d2f9af8ea3,1.05325E+21
0x40c57c8974b3d2bbd8472d264803ae819d12bdff,1.05308E+21
0xf055e8ab73eb37d7198140475ce126dc58e97dd1,1.053E+21
0xcec9e741c7a1662fe58f2c89d2ec6da9b33bc712,1.05291E+21
0xd51f15f92b7d87671194faa23d599014d84673a4,1.0526E+21
0x114671e1701d2aa9123cad953a5d627c1f273686,1.05234E+21
0xd131f6c3957d70a74cb28737528cb609c45ee509,1.05185E+21
0x007b689f699bfccee48049db9d3d139872db8692,1.05179E+21
0x23231a18748ba63de9908331173894f343719a59,1.051E+21
0xd5baf3c22ad31f8ed75b3cb1ad0228d051c62343,1.05091E+21
0x0a8493776814c56e1a6211ef4702af8e2758db07,1.0509E+21
0xb26c351cb74a0760ec355fa58674136758fb81e3,1.05066E+21
0xabc392a2fac390efe28c65469fb0a65fa401eb02,1.05065E+21
0x8c9451dea11e6b4b29e13a7083ecbd9d59977e06,1.05046E+21
0xc47c4783ebe196395896bf655db590ca9d637c3c,1.0502E+21
0x1dee0306a1eecbb16dbe2bf5db391ba18813e744,1.05018E+21
0x1c272515a79f8ea1bbdeeda8e7e5120cf6141e47,1.05015E+21
0xe3d396a7f00b2e232c64765d9b2053c952e5ad82,1.05013E+21
0x218edf375dc55edf978cc2a1e2134e599f104493,1.05002E+21
0xb02526bd4fd6fa727d5bde55d1ac81edbb76c341,1.05E+21
0x3c7bd91eab9c711e8cc52d25d4b557b329743ee6,1.05E+21
0xda4164ef57888e56a0a1dc804d67e01a17da438a,1.05E+21
0x2448596f91c09baa30bc96106a2d37b5705e5d28,1.04999E+21
0xe18a0f6045236a226e7ad3e35d1dbfe2e08f0360,1.04997E+21
0x0eea25174eff624a63042b6d35a08a70d17d8d28,1.04927E+21
0x876c52311a9cf543222aed80c14ec8ffd930aa49,1.04921E+21
0xabed2664328580d97bd4f6448f989233b9e300f1,1.04911E+21
0xc88c246d0dcee217991d3a79794444d2da85f753,1.049E+21
0x69837e458edf44e51f6ba45564daed157ca817ad,1.04891E+21
0xa50ec0d39fa913e62f1bae7074e6f36caa71855b,1.04855E+21
0xecab45cf4d53619bec519e19b861495edcb73a7b,1.04854E+21
0xdb8d9952ea82d52077590d14d9d60c092c6c303d,1.0483E+21
0xdc6fa0ab52e13d2a67df8c309788185031980dae,1.04741E+21
0x7f5db3ee15696b168216d51e20c44a0ee573e24b,1.04695E+21
0xc22ce2056d111af7a7e8ee4b6e2c0e8de3a1fd2f,1.04679E+21
0xd94ec4b5689da399ba4da925780d21949375c54a,1.0459E+21
0xc1e518b5f452d4ef65efcb802160b76a9bd45ac4,1.04574E+21
0x486a28815a35a637e3f668783fb8538af1a4459f,1.04571E+21
0x0ab1aaffdb374914d90b7628d771ae1f601329f0,1.04513E+21
0x76b35da9adf3775602e86caf0bd40f0c7b8a5997,1.04474E+21
0x6d7f3dc32d868d281cfec84c63807e8ededcc263,1.044E+21
0xf93d6d1f72491acd1e58a7050f0897d6a1d5d9ed,1.0438E+21
0x6b75bf3aa1a1d076d3fad18492895eab224f744f,1.04356E+21
0x406c8703e0024a7cedb822d090a9ce416726a66d,1.04256E+21
0xa43653fdab0c0967ab8f9cd7d84b3205a9315b03,1.04254E+21
0xdb1f558fce015da31c9be1d2e3688760915766a3,1.0422E+21
0x0bf05a8c728ba17330a9cb21260eae84e6425041,1.04216E+21
0xc10e9eb244f64a183805d9af13bfd565a4718758,1.04199E+21
0xfc6c8f1327c2529134e7ce46672f4d052db663f6,1.04198E+21
0xc0ab65c2a1381b24cd455c34448dad8b316a60a6,1.0419E+21
0xd94a5b91bb853a5a828c68fc53b20b427f3e6c37,1.0413E+21
0x60f2d6cddd6006344964fa5eeaff87af71d43dbe,1.04119E+21
0x6bf2d867d66eb604fa3f491304cce931be1f1713,1.04105E+21
0x4bde58f7cf2986400b8cbb04711102759b75aa56,1.04104E+21
0xb333cc1ef82b6eee6b396b4a2061b3dc12012dca,1.04071E+21
0xd395af947a14732a03f3e9538ff549e660c951aa,1.0407E+21
0x82057877203075aca62ed09ea66df5d1af54941a,1.04048E+21
0x3093bad097d1a5fc6fd264ef2d03eb4fba29a7e7,1.04006E+21
0x98c90be094fc5539802ef25bc2be46a3fad82bc3,1.03999E+21
0xefb10e56ea59ec3ad40b8b16d89294c07b242645,1.0399E+21
0xe38f9a2ee47f5c6ea1651e8437ec34f82365a9e6,1.03953E+21
0x92f3fdff13d40b2ac3b7b82f4319c0cfb46187ba,1.03951E+21
0x49d6eb295b553c114b2fed3be9bbbb0f9d8f3197,1.03926E+21
0x8288c23b17c9b3a2ff9ad76ba205dd045df12ad7,1.03884E+21
0x5a256e52991d2f3a40e34b261ad25ac12695c331,1.03838E+21
0x798d95664a1e0ac3a580b325d9e57a82ccc938d0,1.03831E+21
0xddb5cd2201266bd8f99c0831d1303041a7229bd3,1.03799E+21
0x6974121539aa92892edb3044c699dc0087f57856,1.03793E+21
0x0a1813a9d160bd93b04f2282eb3fecf8c262fec5,1.03717E+21
0xc2e2d498f70dcd0859e50b023a710a6d4b2133bd,1.03713E+21
0x520a53f2bddc3604e30525ff7796b61511760f97,1.03694E+21
0x585b6621946ec065841d8557bcb694c42a5be7a1,1.03694E+21
0x8d9cfce3042341611ef8cc40210c38ea4c4add8a,1.03623E+21
0xfcb733335456aacb010b3ba2f6270c83e849ecc3,1.03614E+21
0x6cae31320e4222a40f02939075453842dd558513,1.03603E+21
0xcf41c414b5877d7123ca23b0e8b9702f161573e2,1.036E+21
0xa5b214aeaa6e3748e1739afc34f7cc650a9cdef3,1.03556E+21
0x569ae8d59675314ffb6599af666f46ad83004fcc,1.03548E+21
0x01d21e50252eb75dc7af8e63357abd3cffeb3e87,1.03518E+21
0x2e3a2ca8fbc798a4f1e54a2d75cc5ec0c115e1b8,1.03499E+21
0x2ca921f715ef07924bdd23b9047fc5e48ece12da,1.03499E+21
0x585ffd0ca5983d9bb8f37376a2836cc24b544363,1.0341E+21
0x534a8014c44a64de31302c09e65dbcc2d91db85d,1.03399E+21
0xeeb61da3f2abba9abad8aa3971b174b613264689,1.03396E+21
0x92f9a0d5f9173ce7bb85ea3ceb1a7c4d25b114ed,1.03391E+21
0x7a75e85d6d3f0b6d7363a5d7f23adc25101131e7,1.03373E+21
0x7d6a4a24f976e959320c33f0d697a9dd74da3d94,1.03344E+21
0x4d6b30a075dd69d19e717d0969d351796faeb950,1.03327E+21
0xfb7283b71bfbc0860191f8fb1829e13286d037d7,1.033E+21
0xfeec87662a5dfe8a159e1516af01fb9014b3ef0d,1.03232E+21
0x26736cd42743271c45c5627f2a499b30789c4527,1.03216E+21
0xb7fca4dd7eae47f5f3fb9b5727ea8fc83d98d774,1.0321E+21
0x3892cbfeaa781849d6db57525622e93de3ed2531,1.03196E+21
0xb140a429c342083e97daf42d5d82634bd7ade7d4,1.03193E+21
0xa74003be2d21553c91d38e9058b7ced0f6d57d26,1.03187E+21
0xf65629b8aea3acc3a139400281a8a221a18f8860,1.03163E+21
0x95bdcb8679699834fc79da3283037517ee69d9ce,1.03145E+21
0xda76958dcc0d93af888343b3cd52a9145fc570e9,1.03118E+21
0xc8ab34a1891e416f845a740f0203e2186f8bbd09,1.03115E+21
0x9436c8092570a304e6ecaf1f7faf1e9cec253466,1.03106E+21
0xd93fd1611a632c3f4763409e3090e6b17677fb94,1.03093E+21
0xdbe1ab6cdc441609f63f505e8d8ca8624f79ec7c,1.0305E+21
0x6a4213eae2ff9f80b471590551f204978189bfac,1.03039E+21
0x1cfc4d08c611a5605c32fdc95daaad6bff743dad,1.03023E+21
0xe146e4c64685acf7fb94d1806030244c8e2f6e7a,1.03E+21
0x9b1aa6553ca799c24b57ad57981030f24a704a2b,1.03E+21
0x3a69cb88338fa8408aa7866f7cc424a67c7e7e7d,1.02999E+21
0x5fbf6225a880431cb45c497d48320a109d55b85c,1.02999E+21
0x063d209a79097fd3b194e4f49a1596eafeac2ee7,1.02998E+21
0xf4a3220082cb7331a939720e5d8d62d80cac220a,1.02984E+21
0x16c29e769970aa35752e32cdb7a9750ebbf6e37b,1.02982E+21
0x5710f74a533b7cc35e500414ede054988b01a8cd,1.02901E+21
0x8c6f9f4e5b7ae276bf58497bd7bf2a7d25245f64,1.02899E+21
0x9f8c06a1463f358bc31d7ff47fc82a0e7a51f130,1.02897E+21
0x76bfaffe01e4de62ba64fbd052a4b984938f2063,1.02844E+21
0x70d1f0d64cc4f152d5f1eb98a836d2b7413d2904,1.02828E+21
0x9b38f8591532fa926535382c141dc3689c5a3708,1.02775E+21
0x8b4de256180cfec54c436a470af50f9ee2813dbb,1.02736E+21
0xebf20f5495f595f171e8c89d48a08fd5e786dea7,1.02623E+21
0x96ef764778fdf3f831c65b90ee919de050caca72,1.02616E+21
0x4b85a658bd606ba20745fdc644a109eba9abe553,1.02565E+21
0x87ae072017f0176dd1327e2e78ca3783b32c18ae,1.02542E+21
0xf9dbb53bb62a37d665326c58e245c05865c7691e,1.02534E+21
0xd6394f827e2bdd0f740255bd07407bb2c653c2fc,1.025E+21
0x6f3a7f0b2e2b9a50f0ad1d5005f3e80551c557c6,1.025E+21
0x7ebdedba63da3b7c90c96349c59a9296b4129a9b,1.02499E+21
0x7cb3076c2f9132ef0b3aab2f30b8d6d55b263a40,1.02499E+21
0xe0666d1d1104c29fc4148f1911fc7027093a5193,1.02499E+21
0x57d9843bedf1302ab4c9b849feb833ab7f652ed9,1.02442E+21
0xae1e235222d12a03f52515abcf61da8884bd97cd,1.02434E+21
0xaee3da4ce163aba26fce3cbe409acc47ee8720cb,1.02412E+21
0x70112253f25691287cf76e58d0017c74407a74ad,1.02401E+21
0xdff3bf069dc5209c45040521a4a4eb52f7c730be,1.02399E+21
0x441acb751f69f4f1c577f48900754032d920de83,1.02385E+21
0xa12431d0b9db640034b0cdfceef9cce161e62be4,1.02378E+21
0x3a61da6d37493e2f248a6832f49b52af0a6f4fbb,1.02373E+21
0x8d1d5d342ae08f85b20901753bc0d3d5be79e28a,1.02346E+21
0x77f280bc3bbb2b60e6037d5c564630bc10cf61ec,1.02345E+21
0x029c2d9edc080a5a077f30f3bf6122e100f2adc6,1.02333E+21
0xc9dcbb056f4db7d9da39936202c5bd8230b3b477,1.02332E+21
0x8d0cdf5cdc5696a8df1fca085441c73beb5f64dc,1.02248E+21
0x9ddcdb4cdb4ebdad1c9a81322ac04b2901ff8bf2,1.02248E+21
0xe9295aee2c2c98bd22ab7a56012b8371e24c367c,1.02239E+21
0x2f4606447d022e57f4ec351b11159a618e286660,1.02166E+21
0xae3058416fac0597ba686de4cbb8b1df966fd68d,1.02145E+21
0x50c85e5587d5611cf5cdfba23640bc18b3571665,1.02132E+21
0x725120bc6b16dcd84b29e1f706de6eecb000faec,1.02108E+21
0xd7d7ce68bbd2a45e28eff746afe895fed77f6833,1.02094E+21
0xab47f1d1e3245505cc20fe742f30ad8de6e55f20,1.0208E+21
0x14e8423c4547facd051cbd7c598367be567a2427,1.02069E+21
0x6a463b41a9788a046ed0c4167b3567ecb4b7fb7a,1.02065E+21
0xc2430ba99007756b133fef05bb66d96f1fd66f70,1.02062E+21
0x1ef3598ec73444a6f45fd4d04c554cda7edbb9ab,1.02061E+21
0x6019dba2406a9bdda24174124097f4d0ec1a0388,1.02016E+21
0xebf2f0f99674c39bdcae8be64f2cee4490dbef9f,1.02002E+21
0xbe3d7b625315ab5271581f389756d44d0b340ee6,1.02001E+21
0x2c9db707541b96882bb9cb4a77f6acaf46f95ff8,1.01997E+21
0xffc177ea063ea6afe6acddc737a0591e460921c0,1.01996E+21
0xd353d35b22d8d8ca499c4886940d8b8344dc818c,1.01971E+21
0x6b86bf1d345027866be71a33d846381d529d4048,1.01932E+21
0x4cd444548f6e192d1d2f48c7898d140a45694c80,1.01928E+21
0x877fa86cb160bb9df8df3464b6e485e606934865,1.01911E+21
0x9c259bf9ec8a84bbedb43fb58c9448d884413769,1.01904E+21
0x7732ed213b0fd80882892aeefe7d93b80e1970c7,1.01897E+21
0xe38cc3f142ab42686abce7264aaa7615235b4d63,1.01895E+21
0xf44105e42efe6b8c6aaeea04983cfadb937c6669,1.01866E+21
0x0ca0590c4c7e56edeb74a33f2ce376026a2587fa,1.01836E+21
0x6cc588b8b9088a3f94b48be062f6c5d49bd25137,1.01799E+21
0xb07b14e9d3bb4a6a3a3ce68f8792c70c56d661e8,1.01784E+21
0x143a93d87a9c854fa0d2d8f6da08d242e0cda5b5,1.0177E+21
0xdb5d7136ad2b7cba008af1dd50957885d6b9f65d,1.01749E+21
0x554b9fe8f7c928c9e4aa069dfd7de4668b774953,1.01735E+21
0xeeba50a5eb3c78d0f6c6d80f2f5fdeeb7502f18d,1.01702E+21
0x394fbe1ef67b3356f31af51843238af356e79f2e,1.01693E+21
0x49a1b0514658a6aa7cb8604a3d35c2b3856d8ed0,1.01684E+21
0x0770b43dbae4b1f35a927b4fa8124d3866caf97b,1.01639E+21
0x8bee8c387b080d4d520ac05b514d7fa795c82d43,1.01639E+21
0x7d92b9d32df2594fbc385abc227456af5328c87a,1.01632E+21
0xc2ef1c80c8abee614953b48c2bb7cd27ec56f6b0,1.01607E+21
0x1ba279914f9a3ffd846fc1bf5d33f0a413df4452,1.01599E+21
0xc0e99e3981e09da3452b5bcb68ee33b6576bd5d7,1.01598E+21
0x94e917d0cbd429cd861115097df0e4cb2595d5cb,1.01571E+21
0x83aa9d42f83633563f97f88dff9f7b503e0938fb,1.01556E+21
0xd14e5f2f805805befd37d0304fe212faae8d650c,1.01556E+21
0x443e70fa8c360ce056b1e80500d34497ac90815b,1.01505E+21
0xbb292aab751f6d4edd21fb4032524a84e75f0d4d,1.01499E+21
0x1973f7e684c8af430881c2c013a46f0ac33cb562,1.01499E+21
0xba17fd9c58d7a4856105716fd0d83da2258e3416,1.01498E+21
0xbd91ff3fcfbaf11899cbaa1e9a6244dace658629,1.01477E+21
0x63c880aab2e8aad1a571d38a70a79b6c4729c468,1.01433E+21
0x1066c1c249a8ed0b953182aeaeb78cfddbab825e,1.01422E+21
0xeb09fbc791cf8a479e2553acc143ee9723082966,1.01403E+21
0x317f14aa1f429e5aec9c73e9494f2f7e4225d3ea,1.01367E+21
0x519cfe2748b6b770fbeeb59c6066a4a4e4605b44,1.0131E+21
0xb02f07e43536b80c9e6261470dad681b274e4e89,1.01293E+21
0xdf9900703c0bd1fdc3430bb431469b8ebd07c9f6,1.01293E+21
0x7a9fe22691c811ea339d9b73150e6911a5343dca,1.01289E+21
0x1cc20a9eee1580784af3856d6022c48f73c6b86e,1.01263E+21
0xa205d797243126f312ae63bb0a5ea9a32fb14f41,1.0126E+21
0x6c23bfe97bc7b8991ee729ff29bdfea202bdb952,1.0124E+21
0x8dadac6637b64a9efc5d137e8b277ebf89032dff,1.01235E+21
0x4c972cf54caf09347a2dca1565e92d9213283786,1.01224E+21
0xa9a14663663fd26ecad239c19c59120a6d13c2db,1.0122E+21
0xc9252b89939473111503c3525ee59b48731e5588,1.01209E+21
0xef87454c8ebdb480d73c2675e1228bef5c2e0bfa,1.012E+21
0xca1c0feb39d2dfeb59f45dbfe8d0f06ebad72302,1.01193E+21
0xecb6a3e0e99700b32bb03ba14727d99fe8e538cf,1.01174E+21
0x63c2a3d235e5eeabd0d4a6afdb89d94627396495,1.01161E+21
0xec7bfa00e4462a474def4457f13b46712173f054,1.0116E+21
0xf67d520a70fdf12e2b568b7a939f1f6ceb6cd5ed,1.01154E+21
0x47cc445c8845f7186a1eab87ae5d60cda69b630c,1.0114E+21
0x729838e9738dcee31e229de0e4d467473b045288,1.01116E+21
0x170d4e462352b4fee2c1e11bb27985cb353aa0a9,1.01099E+21
0x5c0ac266833e36e98edb52070bcea5be6c1145c6,1.01093E+21
0x306989182bb935217cf00d661a194d605a3f302c,1.01089E+21
0x5eaab4526c29badb65cbfa26b0ba5697a9f00d9c,1.01078E+21
0x6060a4916c1a603d6ad8f4bc39d1d57fc7aaf2d2,1.01034E+21
0xf34a6750300ab34f7443bea652842daa82b64194,1.01009E+21
0xdffbaeb53e1f52d25dca223ce3a83c18811d04fe,1.01008E+21
0x5944ffd33f97f6b0d4431315fb44157ec5e25b27,1.01002E+21
0xf0549d05210c88847bbdd60ad7c207cb9753a691,1.01E+21
0xb72a1c88352350d28658978eb59c41a5d8ffa745,1.00999E+21
0x3dd309ba127d104e1bdf8d6b4d361d95be829f21,1.00998E+21
0x48a49239220141289b2d0df00fdbf3729da9da3e,1.00972E+21
0xbedd3152b05c6f2ff253d06384ae550b9f53d4c5,1.00969E+21
0xc08b3ce2be28a7b765047cc48f81b7e48f19bd91,1.00967E+21
0xea85ac3da864a9f4af928a1a7e81d11953b80bbb,1.00963E+21
0x8e1640ecc8b7ad84bc1681cfc26699423bfaabb4,1.00952E+21
0xd463322e9b452c7893ce600cba03ad704a79fdca,1.00923E+21
0x091364d6c38c7e7dacb2ca6912e43f681a24a1c7,1.00897E+21
0xe05b46121ef2a37d9526fecb6ccdfba79928d606,1.00874E+21
0xbf70dbf0988e671bc2e0e3ecb979f22265853b7d,1.0086E+21
0x34f5d224395c0552d9fb91fd29e767b2eb0f3057,1.0081E+21
0x742edbe24d265c099e50970da331efdca8acaf3a,1.008E+21
0xeee9d0526eda01e43116a395322dda8970578f39,1.00795E+21
0x63fcedaacaa18754a201e973ca14efaebf89504f,1.00793E+21
0x581779a782d77d8e7667bedd1f50dbf2f0d700b7,1.00784E+21
0x008c26f3a2ca8bdc11e5891e0278c9436b6f5d1e,1.00778E+21
0x393b814dc9912189c2569e6e616ddb0d4ee24440,1.00761E+21
0xaf5151c1410f9a860da1558e28406cce134114ba,1.00742E+21
0xc7846e9c7be6370e65a4e6ad22366b1387731eda,1.0074E+21
0x8f84e98ec2c1b92a1ad6d9d2cc5df068593f31c4,1.00737E+21
0x7a1d24a16632ea38fb775b738c92d67533d107d4,1.00689E+21
0xec30d02f10353f8efc9601371f56e808751f396f,1.00686E+21
0x3bdfb3e88502222ee45c1fc85b4f437680a200b0,1.0068E+21
0x8793ebe3b8ee09f8b598b2172427fe2d7c13c55e,1.00671E+21
0x2fa3cc7e4880b79db7a6b00b94f26b2333669cd5,1.00666E+21
0xb77600b4905193f13e2c14ed6756213aee01381c,1.00663E+21
0x132623d797fe61de05de0ab5ec5e7a8380000000,1.00656E+21
0x1422e66bbfc22feb643305a02444f32a2f31809f,1.00654E+21
0xf74ecca53c785990e48ce56eb4d80beb8a9a172b,1.0065E+21
0x7c81ae381ef6a8a5bd36b5baf75106f57f2ba89e,1.00641E+21
0x85aafbdaabe8d841b355d5967f63087517473545,1.0064E+21
0x11ccd0f702ffe043b15d0ef8635190728647454a,1.0062E+21
0x7f8f161d114e2bd47c9ab8e474047c9b05a2cdac,1.00609E+21
0xb77e731e8ea37355da7987242e38f8d35950c5cf,1.00608E+21
0x1233ac400325b346b2ad9c2e6a43b1bc650c06d2,1.00604E+21
0xedfb826806c80884391476067a71ec7cb397eb17,1.006E+21
0x5c58dc95b1bc11140e36b102e1d9c56fbf368ec9,1.00599E+21
0x7441952c235fc27d9e44f50e0b1dd185616012f2,1.00598E+21
0x77693ff03fd85f9181e5e577b8cabfddac00880a,1.00581E+21
0x6c772024202f25ae0d7031ca660ba295ec42f515,1.00545E+21
0x20990b7688861fd6d8f45efc1ffb051bb030532c,1.00509E+21
0x689ab6fb9f64edeadfcd88ea0d01c886d021d977,1.00501E+21
0x527357eb0ea3b65a580179d26b883b87cf749004,1.005E+21
0x370f75a63f438186dbfecfd27cd75a5023bea737,1.00494E+21
0xc55c5a2a1190396b17530c373d996150762b35cf,1.00448E+21
0x269bd072c00862df2eb03d9afcc8b7866507bdf9,1.00445E+21
0x926f2ceda0e547e4a1c4f7ca902a84d7e373dcf1,1.00421E+21
0x354241dc4672da1b6d1ea21496e881590e0c357e,1.004E+21
0x27cde2b439e06d533264b150087002693f53c05b,1.004E+21
0x0b409887c1f11f4015d79419d383c11dd7d090ab,1.004E+21
0x36ce71740368eb9b8eec614f8a6eab042673acfc,1.00396E+21
0x9e2823d51880f3f5a81ffc581eb8a15441a9fa07,1.00368E+21
0x9fa8fa61a10ff892e4ebceb7f4e0fc684c2ce0a9,1.00362E+21
0x913a458d3b993becd8dc6c2552eb3ef84c93dfd8,1.00357E+21
0xedcdfde762edc432bd2ac5bba68dcf6e3c4549e1,1.00342E+21
0x2d4419c186f54f92f6475700f7056965ecfd40d1,1.00336E+21
0xa7ab5e5de44e44a281a7aa0161b84f10ed91e833,1.00316E+21
0xab7224899286b1e686222545e897935fb54507ef,1.00309E+21
0x554f95bd73676ca518e09b18b82577220f706843,1.003E+21
0x85f39e455d42af435e907924fb5adef5dc4ad5ce,1.003E+21
0x73ded263287e68b4af1c91bd58185f01e5062d31,1.00299E+21
0xb57c2edf090d937a22bcdd3d28e956618c604978,1.00299E+21
0x9b73de83d2d63f9d509a7e676aec9f18d219f28f,1.00294E+21
0xd37112566438310923bc034ecda329ddee34935d,1.0029E+21
0x9937d515905ce8be77fde8f874442724183efb5a,1.00281E+21
0x2ef80034edd464e0abf0ed86d55d54537d7f8a5a,1.00279E+21
0x51c0aedb673cb3cc909804525796cc15732bc36f,1.0027E+21
0x20e535e3ced34f51a3ffc5b4bdd46ec565cca4cc,1.00251E+21
0x5dca4fc6c6b7fad9e29614be248c04b209f90aa2,1.00249E+21
0xf6c34c27d07b293113a6b2b35851546bc3b00445,1.00241E+21
0x46f3cba3d4bc3fdb41215c9bb48bed8b8b0c1361,1.00241E+21
0x1c46f36f1ab1dd7c7dd43be3f3b88e10dd92b244,1.0024E+21
0x115a9c6fd9d4951db1c89a63e17d3159c4e0c4c7,1.0023E+21
0x55423da56319ddd796dcd6deb9eb8e885c9241f6,1.00229E+21
0x3083612e389cbdf66ce55a2a617c08cd4586c28b,1.00222E+21
0x69aa5c10f066bcd42dbd22eaec25bbafb75a8a66,1.00219E+21
0xd6cd1cecec716470f4fc9616a6818eeade29580a,1.00207E+21
0x59dac1f26712b671d3b02a49a427ea059ca67f9a,1.00202E+21
0x3bc4d9a8070a160e6a06f04b88d2537972ee8efb,1.002E+21
0x42a3bf5b40c6633443fbc0a83a65f594f0a584a5,1.002E+21
0x7911756798c96f4f3d8299bf3f4a1d52e54f4b80,1.002E+21
0x029242c5f9324b27f523d167f7a0eb18cd31e9d0,1.002E+21
0x0395cb6acd817a43f6884ceaada91f78a00f62d1,1.00199E+21
0x53dd3387291b0a770e5d99a0720186c37f241860,1.00198E+21
0x9f07ad09230bd97dd0caa3f6e81752f08afd4cb3,1.00176E+21
0xe6a405b62064e1697546f1d28883ff85a656fc38,1.00176E+21
0x3e7161466d1cce991cd1f61e5242fe735d22b873,1.00175E+21
0xbed6f4aa2635af2f2ca2506e13b1e97fbe7a94ba,1.00171E+21
0xb1b9ff9059911b642ff93b8159cf0bfaa4f85c07,1.00169E+21
0x108cdf53b82c16a508eb93137946ff304b7feead,1.00169E+21
0xd28ed4fb7e36501fd20f3733f42edaf8d0d561a4,1.00168E+21
0x0a34b447d8a19693ffb41b083f86b09dd90109d8,1.00168E+21
0x13e39d261ebcd3bdcdd71e5bef3b0ce968617f1c,1.00151E+21
0x99bb0b223e31883f43aa4f254d5d341f0879abb2,1.00149E+21
0xc0b9abc2069ac65a241f61c245d9712682697334,1.00149E+21
0xccdd164c1764de0844bd3500c8e398f62a464516,1.00149E+21
0x489622af35002c6232bad86e961a0f0a2b162db1,1.00146E+21
0xc0242c8ac7f40b9480b51b46ea8dba901b89d476,1.00141E+21
0x271cd2c5c0536ecc2044f1c110d6c40b8b082e63,1.0014E+21
0x011d30da29efe210548db6d2e20991d05b277c62,1.00124E+21
0x56205c6547f4132384b083679dd8fb62eedb5da0,1.00114E+21
0x9b088284a9f2bb1ad19cc86a34475e91e01567d5,1.0011E+21
0x1317fd2ca127f5fd44fa88efb9a3e92dfa8f32b9,1.0011E+21
0x1bfe6e2e7c4474800d409f18a6881ff3db53b8d3,1.0011E+21
0x4ac25a38ee7b33b95e190e0005ff298ef70a24a9,1.00108E+21
0xa3e6c5fea97a929dfad8588a465e23c1f2e807a0,1.00107E+21
0xbb40b987842bd8f1f02559450365ce9fe7259283,1.00105E+21
0xca030d2b8375b05df3dff2741f5cc3adc16766ae,1.00104E+21
0xe9ab27717e6db261a7418650ff8906981387d9e7,1.00101E+21
0x5f67a690ba13d0d300360b62cafd4d5b94900d06,1.001E+21
0x9e59ae2460452cfcd415e4cd55be5aac5eed3db1,1.001E+21
0xe6314663348444c5e63696938eafbc44bb31e375,1.001E+21
0x0be80bf8fc9e3b76be75f3be8f00b968cd6bd8d3,1.001E+21
0x8d31aa661b9395c0a76b7ba8b77c90d600196c96,1.001E+21
0xb144f754836126571e3b1584c6bb7ae9ea1033c1,1.001E+21
0x31337f0a2d802c2fccb4b7e5166efd06536095b8,1.001E+21
0x4368ce421ebab8937400ee1c67acf52c8a323b08,1.001E+21
0x85b5455530895bde0e3d62abbf795b2803c90206,1.001E+21
0x2cf7f2551cc99355de845028b22f5f1fbc777b0b,1.001E+21
0x81ad0566e37dd0d6a9d389e03020a852e4afffd0,1.001E+21
0xea8a0e7cc8a62925269afb01b8c38d5f3ef5b07c,1.001E+21
0xa95378f02449ef8e2607f33e68c46952a968baf7,1.001E+21
0xe080e766393ab9d39f94b8647ff4a3e46cdfd83d,1.001E+21
0xe21b6a6362a8974183e81d7304fbfac8d60604b7,1.001E+21
0xa50032cb5ba5032466d5bfa638abddcbcd844001,1.001E+21
0x9f2c477e809a5fcb3155c38f301443c96872b99b,1.001E+21
0x6eaeb16ef36730d14881fd42fa3225281395a27f,1.001E+21
0x6c13e697246290afd950107baf1ce2e7f7dfbe2b,1.00099E+21
0x059ebffe1128540268252ca22647f4a1574f5135,1.00099E+21
0x6a74ad19844a3f1e544fab52428c91aa072fdece,1.00099E+21
0x67da3e243d4997c3af9e0772967f9488953f6e83,1.00099E+21
0x302d8144f39929ef87a6babb7e2cdf38579d33e5,1.00099E+21
0x26a68eab905a8b3dce00e317308225dab1b9f6b8,1.00099E+21
